StudentID,CalendarNo,SemesterNo,RegisteredCHs,AchievedCHs,AchievedCHsCumul,SemesterCumul,SemesterGPA,SemesterStatus,StudentStatusDesc
"1445161035","23","2","15","12","27","64.91","67.4","1","597"
"1445161035","25","3","17","17","44","68.22","74.65","1","597"
"1445161035","26","4","17","14","58","67.66","66","1","597"
"1445161035","28","4","0","0","0","0","0","4","598"
"1445161035","29","5","12","12","70","70.5","64","1","597"
"1445161036","22","0","9","9","9","95.67","95.67","10","603"
"1445161036","22","1","0","0","0","0","0","5","599"
"1445161036","25","1","0","0","0","0","0","6","600"
"1445161036","28","1","0","0","0","0","0","6","600"
"1445161036","32","1","0","0","0","0","0","3","589"
"1445161037","22","1","18","15","15","62.67","62.67","1","597"
"1445161037","23","2","18","12","27","58.58","54.5","1","597"
"1445161037","25","3","12","12","39","62.69","75","1","597"
"1445161037","26","4","18","18","57","65.9","66.5","1","597"
"1445161037","28","5","8","8","65","67","63.25","1","597"
"1445161037","29","6","5","5","70","68.33","85.6","1","597"
"1445161038","22","1","0","0","0","0","0","5","599"
"1445161038","25","1","0","0","0","0","0","6","600"
"1445161038","28","1","0","0","0","0","0","6","600"
"1445161038","32","1","0","0","0","0","0","3","589"
"1445161039","22","1","18","9","9","49.5","49.5","1","628"
"1445161039","23","2","15","0","0","0","0","3","593"
"1445161040","22","0","6","6","6","96","96","10","603"
"1445161040","22","1","15","15","21","96.14","96.2","1","597"
"1445161040","23","2","15","15","36","97","98.2","1","597"
"1445161040","25","3","17","17","53","97.25","97.76","1","597"
"1445161040","26","4","17","17","70","97.4","97.88","1","597"
"1445161041","22","1","18","18","18","69.83","69.83","1","597"
"1445161041","23","2","18","18","36","67.92","66","1","597"
"1445161041","25","3","17","17","53","70.09","74.71","1","597"
"1445161041","26","4","17","17","70","70.76","72.82","1","597"
"1445161042","22","1","18","15","15","61.17","61.17","1","597"
"1445161042","23","2","15","6","21","54.36","46.2","1","628"
"1445161042","25","3","14","12","33","55.91","59.57","1","597"
"1445161042","26","4","14","5","38","57.62","50.71","1","597"
"1445161042","28","5","11","11","49","58.38","54","1","597"
"1445161042","29","6","15","15","64","59","56.6","1","597"
"1445161042","31","6","0","0","0","0","0","4","598"
"1445161042","32","7","0","0","0","0","0","0","605"
"1445161042","34","8","0","0","0","0","0","6","600"
"1445161042","37","9","0","0","0","0","0","6","600"
"1445161042","40","9","0","0","0","0","0","6","600"
"1445161042","43","9","0","0","0","0","0","6","600"
"1445161042","46","9","0","0","0","0","0","6","600"
"1445161043","22","1","18","18","18","63.83","63.83","1","597"
"1445161043","23","2","18","12","30","56.92","50","1","597"
"1445161043","25","3","0","0","30","56.92","0","0","604"
"1445161044","22","1","18","15","15","57.33","57.33","1","597"
"1445161044","23","2","15","0","15","47.18","35","1","628"
"1445161044","25","3","0","0","0","0","0","6","600"
"1445161044","26","3","12","0","0","0","0","3","593"
"1445161045","22","1","18","18","18","97.67","97.67","1","597"
"1445161045","23","2","18","18","36","97.92","98.17","1","597"
"1445161045","25","3","17","17","53","97.75","97.41","1","597"
"1445161045","26","4","14","14","67","97.9","98.43","1","597"
"1445161045","28","5","3","3","70","97.81","96","1","597"
"1445161046","22","1","18","18","18","91.5","91.5","1","597"
"1445161046","23","2","18","18","36","89","86.5","1","597"
"1445161046","25","3","0","0","0","0","0","4","598"
"1445161046","28","3","0","0","0","0","0","6","600"
"1445161046","31","3","0","0","0","0","0","6","600"
"1445161046","34","3","0","0","0","0","0","6","600"
"1445161046","35","3","0","0","0","0","0","3","589"
"1445161047","22","1","18","12","12","56.83","56.83","1","597"
"1445161047","23","2","15","0","12","46.91","35","1","628"
"1445161047","25","3","0","0","0","0","0","0","604"
"1445161048","22","0","17","17","17","97.29","97.29","10","603"
"1445161048","22","1","9","6","23","86.12","65","1","597"
"1445161048","23","2","0","0","0","0","0","4","598"
"1445161048","26","2","0","0","0","0","0","6","600"
"1445161048","29","2","0","0","0","0","0","6","600"
"1445161048","32","2","0","0","0","0","0","6","600"
"1445161048","35","2","0","0","0","0","0","3","589"
"1445161049","22","1","18","18","18","80.83","80.83","1","597"
"1445161049","23","2","18","18","36","79.83","78.83","1","597"
"1445161049","25","3","17","17","53","79.98","80.29","1","597"
"1445161049","26","4","14","14","67","80.91","84.43","1","597"
"1445161049","28","5","3","3","70","80.83","79","1","597"
"1445161050","22","1","18","18","18","90","90","1","597"
"1445161050","23","2","18","18","36","91.75","93.5","1","597"
"1445161050","25","3","17","17","53","92.66","94.59","1","597"
"1445161050","26","4","17","17","70","92.83","93.35","1","597"
"1445162001","23","1","15","12","12","70.2","70.2","1","597"
"1445162001","25","2","18","18","30","74.55","78.17","1","597"
"1445162001","26","2","0","0","0","0","0","4","598"
"1445162001","28","3","14","14","44","73.09","69.64","1","597"
"1445162001","29","4","17","17","61","75.09","80.65","1","597"
"1445162001","31","5","9","9","70","76.37","71.67","1","597"
"1445162002","23","1","15","15","15","72.8","72.8","1","597"
"1445162002","25","2","18","18","33","66.64","61.5","1","597"
"1445162002","26","3","18","18","51","67.94","70.33","1","597"
"1445162002","28","4","14","14","65","68.2","69.14","1","597"
"1445162002","29","5","0","0","0","0","0","6","600"
"1445162002","32","5","0","0","0","0","0","6","600"
"1445162002","35","5","0","0","0","0","0","6","600"
"1445162002","38","5","0","0","0","0","0","6","600"
"1445162002","41","5","0","0","0","0","0","6","600"
"1445162002","44","5","0","0","0","0","0","6","600"
"1445162003","23","1","9","6","6","63","63","1","597"
"1445162003","25","2","0","0","0","0","0","0","604"
"1445162004","23","1","15","15","15","89.2","89.2","1","597"
"1445162004","25","2","18","18","33","89.91","90.5","1","597"
"1445162004","26","3","17","17","50","92.12","96.41","1","597"
"1445162004","28","4","20","20","70","91.77","90.9","1","597"
"1445162005","23","1","15","15","15","89.6","89.6","1","597"
"1445162005","25","2","18","18","33","92.27","94.5","1","597"
"1445162005","26","3","12","12","45","91.87","90.75","1","597"
"1445162005","28","4","17","17","62","91.97","92.24","1","597"
"1445162005","29","5","8","8","70","92.2","94","1","597"
"1445162006","23","0","15","15","15","63.4","63.4","10","603"
"1445162006","23","1","18","18","33","63.09","62.83","1","597"
"1445162006","25","2","0","0","0","0","0","4","598"
"1445162006","26","2","11","11","44","66.07","75","1","597"
"1445162006","28","2","0","0","0","0","0","4","598"
"1445162006","29","3","9","9","53","63.85","53","1","597"
"1445162006","31","4","17","14","67","62.64","58.88","1","597"
"1445162006","32","5","0","0","0","0","0","6","600"
"1445162006","34","5","3","3","70","63.93","72","1","597"
"1445162007","23","0","12","12","12","79.75","79.75","10","603"
"1445162007","23","1","15","15","27","74.11","69.6","1","597"
"1445162007","24","2","6","6","33","76.91","89.5","1","597"
"1445162007","25","3","20","20","53","79.11","82.75","1","597"
"1445162007","26","4","20","20","70","77.81","70.2","1","597"
"1445162008","23","1","12","9","9","63.5","63.5","1","597"
"1445162008","24","2","3","3","12","67","81","1","597"
"1445162008","25","3","18","18","30","70.82","74","1","597"
"1445162008","26","4","12","12","42","70.6","70","1","597"
"1445162008","28","5","17","17","59","67.37","58.82","1","597"
"1445162008","29","6","11","8","67","66.83","56.73","1","597"
"1445162008","31","7","3","3","70","68.46","73","1","597"
"1445162008","34","8","0","0","0","0","0","6","600"
"1445162008","37","8","0","0","0","0","0","6","600"
"1445162008","40","8","0","0","0","0","0","6","600"
"1445162008","43","8","0","0","0","0","0","6","600"
"1445162008","46","8","0","0","0","0","0","6","600"
"1445162009","23","0","15","15","15","70.6","70.6","10","603"
"1445162009","23","1","18","18","33","67.36","64.67","1","597"
"1445162009","25","2","20","20","53","72.91","82.05","1","597"
"1445162009","26","3","17","17","70","75.83","84.94","1","597"
"1445162010","23","1","15","15","15","82.4","82.4","1","597"
"1445162010","25","2","15","15","30","77.8","73.2","1","597"
"1445162010","26","3","20","0","30","61.75","35","1","597"
"1445162010","28","4","0","0","0","0","0","6","600"
"1445162010","31","4","0","0","0","0","0","6","600"
"1445162010","34","4","0","0","0","0","0","6","600"
"1445162010","35","4","0","0","0","0","0","3","589"
"1445162011","23","1","18","15","15","58.83","58.83","1","597"
"1445162011","25","2","12","9","24","55.4","50.25","1","597"
"1445162011","26","3","14","14","38","58.16","64.07","1","597"
"1445162011","28","4","0","0","0","0","0","6","600"
"1445162011","31","4","0","0","0","0","0","6","600"
"1445162011","34","4","0","0","0","0","0","6","600"
"1445162011","35","4","0","0","0","0","0","3","589"
"1445162012","23","0","3","3","3","0","0","10","603"
"1445162012","23","1","9","9","12","75.33","75.33","1","597"
"1445162012","25","2","18","18","30","86.67","92.33","1","597"
"1445162012","26","3","15","15","45","84.43","80.4","1","597"
"1445162012","28","4","14","14","59","85.27","87.79","1","597"
"1445162012","29","5","11","11","70","85.3","85.45","1","597"
"1445162014","23","1","9","9","9","71.67","71.67","1","597"
"1445162014","25","2","18","18","27","79","82.67","1","597"
"1445162014","26","3","15","15","42","75.71","69.8","1","597"
"1445162014","28","4","17","17","59","76.83","79.59","1","597"
"1445162014","29","5","11","11","70","77.2","79.18","1","597"
"1445162015","23","1","18","0","0","35","35","1","628"
"1445162015","25","2","0","0","0","0","0","6","600"
"1445162015","28","2","0","0","0","0","0","6","600"
"1445162015","32","2","0","0","0","0","0","3","589"
"1446111001","22","1","0","0","0","0","0","0","604"
"1446111002","22","1","0","0","0","0","0","0","604"
"1446121001","22","1","17","17","17","62.35","62.35","1","597"
"1446121001","23","2","17","14","31","57.65","52.94","1","597"
"1446121001","25","3","18","18","49","57.08","56","1","597"
"1446121001","26","4","18","12","61","54.66","47.67","1","628"
"1446121001","28","5","0","0","0","0","0","6","600"
"1446121001","31","5","0","0","0","0","0","6","600"
"1446121001","34","5","0","0","0","0","0","6","600"
"1446121001","37","5","0","0","0","0","0","6","600"
"1446121001","41","5","0","0","0","0","0","3","589"
"1446121002","22","1","17","17","17","59.59","59.59","1","597"
"1446121002","23","2","17","8","25","53.53","47.47","1","628"
"1446121002","25","3","15","9","0","51.22","46","3","593"
"1446121003","22","0","21","21","21","66","66","10","603"
"1446121003","22","1","8","8","29","64.62","61","1","597"
"1446121003","23","2","11","11","40","63.38","60.09","1","597"
"1446121003","25","3","12","12","52","63.35","63.25","1","597"
"1446121003","26","4","0","0","0","0","0","6","600"
"1446121003","29","4","15","15","67","64.43","68.2","1","597"
"1446121003","31","5","0","0","0","0","0","6","600"
"1446121003","32","5","3","3","70","64.16","58","1","597"
"1446121004","22","1","17","17","17","70","70","1","597"
"1446121004","23","2","17","17","34","68.21","66.41","1","597"
"1446121004","25","3","18","18","52","70.62","75.17","1","597"
"1446121004","26","4","18","15","67","69.47","66.17","1","597"
"1446121004","28","5","0","0","0","0","0","6","600"
"1446121004","31","5","0","0","0","0","0","6","600"
"1446121004","34","5","0","0","0","0","0","6","600"
"1446121004","37","5","0","0","0","0","0","6","600"
"1446121004","43","6","0","0","0","0","0","6","600"
"1446121004","46","6","0","0","0","0","0","6","600"
"1446121005","22","1","0","0","0","0","0","0","604"
"1446121006","22","1","17","17","17","77.71","77.71","1","597"
"1446121006","23","2","17","17","34","74.15","70.59","1","597"
"1446121006","25","3","18","18","52","70.4","63.33","1","597"
"1446121006","26","4","18","15","67","68.71","63.83","1","597"
"1446121006","28","4","0","0","0","0","0","4","598"
"1446121006","29","5","0","0","0","0","0","6","600"
"1446121006","32","5","3","3","70","70.39","74","1","597"
"1446121007","22","1","17","17","17","67.65","67.65","1","597"
"1446121007","23","2","17","6","23","56.53","45.41","1","597"
"1446121007","25","3","12","9","32","55.28","51.75","1","597"
"1446121007","26","4","15","12","44","54.67","52.8","1","628"
"1446121007","28","5","9","6","50","55.37","53.33","1","597"
"1446121007","29","6","0","0","0","0","0","4","598"
"1446121007","31","6","0","0","0","0","0","6","600"
"1446121007","34","6","0","0","0","0","0","6","600"
"1446121007","37","6","0","0","0","0","0","6","600"
"1446121007","40","6","0","0","0","0","0","6","600"
"1446121007","41","6","0","0","0","0","0","3","589"
"1446121008","22","0","27","27","27","82.56","82.56","10","603"
"1446121008","22","1","12","12","39","82","80.75","1","597"
"1446121008","23","2","14","14","53","83.64","88.21","1","597"
"1446121008","25","3","8","8","61","84.72","91.88","1","597"
"1446121008","26","4","9","9","70","85.66","92","1","597"
"1446121009","22","1","17","11","11","52.65","52.65","1","597"
"1446121009","23","2","0","0","0","0","0","6","600"
"1446121009","28","2","0","0","0","0","0","3","589"
"1446121010","22","1","0","0","0","0","0","0","604"
"1446121011","22","1","0","0","0","0","0","0","604"
"1446121012","22","1","0","0","0","0","0","0","604"
"1446121013","22","1","17","17","17","82.06","82.06","1","597"
"1446121013","23","2","17","17","34","84.44","86.82","1","597"
"1446121013","25","3","18","18","52","79.5","70.17","1","597"
"1446121013","26","4","18","15","67","76.63","68.33","1","597"
"1446121013","28","4","0","0","0","0","0","4","598"
"1446121013","29","5","0","0","0","0","0","6","600"
"1446121013","32","5","3","3","70","78.99","90","1","597"
"1446121014","22","0","32","32","32","75.06","75.06","10","603"
"1446121014","22","1","12","12","44","76","78.5","1","597"
"1446121014","23","2","14","14","58","77.43","81.93","1","597"
"1446121014","25","2","0","0","0","0","0","4","598"
"1446121014","26","3","12","12","70","78.39","83","1","597"
"1446121015","22","1","17","17","17","72.65","72.65","1","597"
"1446121015","23","2","17","17","34","65.56","58.47","1","597"
"1446121015","25","2","0","0","0","0","0","4","598"
"1446121015","26","2","0","0","0","0","0","4","598"
"1446121015","28","2","0","0","0","0","0","4","598"
"1446121015","31","2","0","0","0","0","0","6","600"
"1446121015","34","2","0","0","0","0","0","6","600"
"1446121015","35","2","0","0","0","0","0","3","589"
"1446121016","22","1","17","0","0","35","35","1","628"
"1446121016","23","2","0","0","0","0","0","4","598"
"1446121016","26","2","0","0","0","0","0","6","600"
"1446121016","29","2","0","0","0","0","0","6","600"
"1446121016","32","2","0","0","0","0","0","3","589"
"1446121017","22","1","17","17","17","66.82","66.82","1","597"
"1446121017","23","2","17","17","34","68.38","69.94","1","597"
"1446121017","25","3","18","18","52","67.15","64.83","1","597"
"1446121017","26","4","18","15","67","67.63","69","1","597"
"1446121017","28","4","0","0","0","0","0","4","598"
"1446121017","29","5","9","9","70","72.17","82.33","1","597"
"1446121018","22","1","17","17","17","66.65","66.65","1","597"
"1446121018","23","2","17","17","34","68.15","69.65","1","597"
"1446121018","25","3","18","18","52","68.21","68.33","1","597"
